-0.985908,-0.972174,-0.315245,-0.889307,-0.932465,-0.72167,-0.899261,-0.924215,-0.923373,-0.99915,-0.880221,-0.113843,83.0
-0.325745,0.888696,-0.117733,-0.821536,-0.893558,-0.880716,-0.872398,-0.86807,-0.858926,-0.998583,-0.921149,-0.0532952,73.0
-0.969648,-0.92,0.0264858,-0.848645,-0.937603,-0.582505,-0.832102,-0.640423,-0.956029,-0.998724,-0.936184,-0.109017,72.0
-0.986992,-0.965217,-0.729651,-0.963855,-0.97394,-0.860835,-0.973136,-0.906576,-0.973353,-0.998441,-0.923655,-0.117473,90.0
-0.991328,-0.993043,-0.483204,-0.812877,-0.8686,-0.585487,-0.906649,-0.345305,-0.752884,-0.999291,-0.884397,-0.00816295,81.0
-0.997832,-0.996522,-0.976744,-0.993976,-0.99376,-0.920477,-0.973136,-0.972867,-0.976469,-0.999858,0.175409,0.646049,96.0
-0.998916,-1.0,-0.811531,-0.99134,-0.991191,-0.940358,-0.858966,-0.962436,-0.99114,-0.99915,-0.242399,0.630837,97.0
-0.938211,-0.808696,-0.83624,-0.961973,-0.973573,-0.980119,-0.993284,-0.983797,-0.960869,-0.999717,-0.851988,-0.132776,93.0
-0.976152,-0.947826,-0.261951,-0.848268,-0.907873,-0.761431,-0.892545,-0.570554,-0.675071,-0.998016,-0.862847,0.198025,82.0
-0.958808,-0.895652,-0.0500646,-0.893449,-0.931731,-0.423459,-0.798522,-0.682709,-0.773439,-0.999079,-0.973605,-0.0943511,71.0
-0.971816,-0.993043,-0.144864,-0.823419,-0.912277,-0.383698,-0.449295,-0.740243,-0.78318,-0.998016,-0.988807,-0.0271137,67.0
-0.99458,-0.989565,-0.406169,-0.939383,-0.94788,-0.880716,-0.959704,-0.863467,-0.822751,-1.0,-0.892249,-0.120543,87.0
-0.965312,-0.853913,-0.64115,-0.911145,-0.924757,-0.602386,-0.946273,-0.874707,-0.963589,-1.0,-0.974942,-0.087394,83.0
-0.998916,-1.0,-0.724322,-0.943901,-0.966232,-0.920477,-0.96642,-0.965161,-0.939139,-1.0,-0.798864,-0.0654841,90.0
-0.997832,-1.0,-0.334787,-0.924699,-0.9343,-0.821074,-0.979852,-0.933364,-0.950836,-0.99915,-0.908954,0.552243,86.0
-0.997832,-0.996522,-0.858366,-0.974774,-0.982749,-0.980119,-0.993284,-0.995817,-0.975132,-0.999079,-0.972937,-0.0961227,96.0
-1.0,-1.0,-0.976421,-0.990211,-0.990824,-0.980119,-0.993284,-0.999088,-0.993432,-0.999575,-0.809389,0.575455,91.0
-0.95664,-0.961739,-0.468185,-0.895708,-0.928427,-0.72167,-0.858966,-0.821953,-0.969809,-1.0,-0.837955,-0.0257415,86.0
-0.940379,-1.0,-0.266311,-0.888554,-0.920719,0.607356,0.240094,-0.856936,-0.968688,-1.0,-0.977949,-0.0167588,52.0
-0.984824,-0.986087,-0.763243,-0.86747,-0.915948,-0.781312,-0.939557,-0.629058,-0.808818,-1.0,-0.948714,-0.0457515,88.0
-0.998916,-1.0,-0.867733,-0.958961,-0.969903,-0.960239,-0.952989,-0.996286,-0.982498,-0.997165,-0.860675,-0.051479,95.0
-0.992412,-0.996522,-0.643088,-0.924322,-0.968068,-0.940358,-0.959704,-0.103893,-0.964648,-0.998724,-0.992817,-0.1223,76.0
-0.997832,-0.996522,-0.673127,-0.951807,-0.969536,-0.920477,-0.96642,-0.920412,-0.908692,-0.999433,-0.94153,-0.119755,89.0
-0.998916,-1.0,-0.796027,-0.97741,-0.987521,-0.980119,-0.993284,-0.98601,-0.982188,-0.999717,-0.84447,-0.0494516,94.0
-0.990244,-0.972174,-0.941699,-0.95369,-0.972839,-0.980119,-0.993284,-0.769561,-0.944714,-0.999858,-0.791681,0.569632,96.0
-0.965312,-0.909565,-0.5,-0.870482,-0.912645,-0.900596,-0.952989,-0.913636,-0.923908,-0.998866,-0.94153,0.172733,80.0
-0.9729,-1.0,-0.477229,-0.927711,-0.954487,-0.382704,-0.394224,-0.832605,-0.948011,-0.998795,-0.98697,-0.0196618,76.0
-0.982656,-0.951304,-0.797481,-0.956702,-0.972472,-0.920477,-0.979852,-0.745819,-0.798027,-0.998441,-0.883395,0.347692,87.0
-1.0,-1.0,-0.947997,-0.987575,-0.976142,-0.920477,-0.979852,-0.98975,-0.947028,-1.0,-0.980454,0.556989,97.0
-1.0,-1.0,-0.988049,-0.987952,-0.994861,-0.980119,-0.993284,-0.797739,-0.747763,-0.998724,-0.399098,0.622682,97.0
-0.985908,-0.926957,-0.965278,-0.995105,-0.997431,-0.980119,-0.993284,-0.99971,-0.996462,-0.999433,-0.803709,0.560462,91.0
-0.997832,-1.0,-0.817345,-0.969503,-0.972105,-0.960239,-0.979852,-0.983235,-0.946059,-0.51949,-0.993652,-0.999996,0.0
-0.985908,-0.989565,-0.750969,-0.972892,-0.980547,-0.920477,-0.899261,-0.955346,-0.978015,-1.0,-0.910625,-0.079178,91.0
-0.964228,-0.850435,-0.757106,-0.941642,-0.962195,-0.980119,-0.993284,-0.990839,-0.969832,-1.0,-0.966923,-0.0893466,92.0
-0.990244,-0.996522,-0.480459,-0.858057,-0.937603,-0.383698,-0.355272,-0.972636,-0.969594,-0.999646,-0.977781,-0.0165145,76.0
-0.955556,-0.888696,-0.17781,-0.932605,-0.958157,-0.722664,-0.758563,-0.953347,-0.93116,-0.999008,-0.974273,0.447549,80.0
-0.997832,-0.996522,-0.989503,-0.998117,-0.99376,-0.980119,-0.993284,-0.992089,-0.991891,-1.0,0.0669896,0.668429,99.0
-0.997832,-1.0,-0.931363,-0.974021,-0.983116,-0.781312,-0.926125,-0.954695,-0.97005,-0.999858,-0.949215,0.616742,85.0
-0.966396,-0.867826,-0.832687,-0.948419,-0.957056,-0.682903,-0.96642,-0.935484,-0.994995,-0.999575,0.212496,0.658847,92.0
-1.0,-1.0,-0.991925,-0.996611,-0.996697,-0.980119,-0.993284,-0.999861,-0.99575,-1.0,0.197962,0.658269,99.0
-0.991328,-1.0,-0.540213,-0.848268,-0.866398,-0.642147,-0.899261,-0.79872,-0.782101,-0.998724,-0.167725,0.49076,86.0
-0.997832,-0.996522,-0.414406,-0.897214,-0.950083,-0.960239,-0.96642,-0.693209,-0.763462,-0.997874,-0.379719,0.188711,90.0
-0.988076,-0.986087,-0.404877,-0.874247,-0.890989,-0.602386,-0.926125,-0.862079,-0.844454,-0.999858,-0.93134,-0.0376532,80.0
-0.939295,-0.784348,-0.706072,-0.947289,-0.966966,-0.821074,-0.879113,-0.747305,-0.8929,-0.999433,-0.916806,-0.0323723,82.0
-0.997832,-0.993043,-0.787629,-0.952184,-0.965498,-0.980119,-0.993284,-0.833647,-0.982783,-0.999291,-0.952055,-0.127047,95.0
-0.975068,-0.888696,-0.475775,-0.914157,-0.961828,-0.880716,-0.899261,-0.877324,-0.860834,-0.996882,-0.337955,0.431908,88.0
-1.0,-1.0,-0.954134,-0.941265,-0.981648,-0.980119,-0.993284,-0.833238,-0.77158,-0.999008,-0.788172,0.556418,97.0
-0.981572,-0.968696,-0.848353,-0.955572,-0.977244,-0.900596,-0.952989,-0.458787,-0.792352,-1.0,-0.957568,-0.062689,76.0
-0.998916,-1.0,-0.862888,-0.958208,-0.986052,-0.940358,-0.979852,-0.829419,-0.970956,-0.999291,0.0399265,0.645287,96.0
-0.996748,-0.989565,-0.704134,-0.841491,-0.939071,-0.920477,-0.973136,-0.478619,-0.0631384,-0.999433,-0.903107,-0.0676329,88.0
-0.992412,-1.0,-0.410691,-0.810994,-0.643604,-0.423459,-0.946273,-0.815562,-0.904855,-0.997732,-0.845306,0.520197,79.0
-0.998916,-0.996522,-0.879199,-0.968373,-0.98642,-0.980119,-0.993284,-0.963222,-0.909731,-1.0,0.111594,0.621661,96.0
-0.95664,-0.812174,-0.881298,-0.991717,-0.990457,-0.980119,-0.993284,-0.999573,-0.988942,-0.999291,-0.222853,0.540394,96.0
-1.0,-1.0,-0.981751,-0.990964,-0.994494,-0.980119,-0.993284,-0.933012,-0.995977,-0.999575,0.210658,0.658667,97.0
-0.995664,-1.0,-0.545866,-0.908886,-0.927326,-0.622266,-0.952989,-0.88906,-0.977542,-0.998583,-0.979619,0.281881,86.0
-0.993496,-0.986087,-0.602067,-0.931099,-0.959259,-0.940358,-0.979852,-0.915286,-0.967694,-0.999717,-0.824257,-0.130082,90.0
-0.982656,-0.951304,-0.67345,-0.958584,-0.971738,-0.920477,-0.959704,-0.978936,-0.9554,-0.998583,-0.876712,-0.116743,90.0
-0.96748,-0.954783,-0.377745,-0.769955,-0.813911,-0.582505,-0.959704,-0.741511,-0.706514,-0.999858,-0.97728,-0.035097,79.0
-0.990244,-0.993043,-0.411983,-0.896837,-0.919618,-0.880716,-0.865682,-0.846008,-0.599095,-0.998724,-0.942031,-0.121906,79.0
-0.959892,-0.986087,-0.452519,-0.856175,-0.959626,-0.583499,-0.798858,-0.772197,-0.985702,-0.997732,-0.881223,0.163812,80.0
-0.934959,-0.753043,-0.590116,-0.893449,-0.892457,-0.900596,-0.892545,-0.974256,-0.960157,-1.0,-0.924825,-0.0179428,88.0
-0.993496,-0.989565,-0.855297,-0.978539,-0.980547,-0.980119,-0.993284,-0.893563,-0.916272,-0.99915,-0.710324,0.36031,93.0
-0.98916,-0.965217,-0.496932,-0.918675,-0.965865,-0.940358,-0.979852,-0.924936,-0.950068,-0.999646,-0.973939,-0.111261,89.0
-0.98374,-0.996522,-0.91376,-0.979669,-0.995596,-0.880716,-0.952989,-0.713895,-0.995849,-0.99915,0.161042,0.672908,93.0
-0.991328,-0.989565,-0.355459,-0.855045,-0.861993,-0.880716,-0.946273,-0.794553,-0.917356,-0.998724,-0.666054,0.382966,84.0
-0.926287,-0.732174,-0.569606,-0.920557,-0.946779,-0.641153,-0.791471,-0.857445,-0.93803,-0.998795,-0.955062,-0.0585315,82.0
-0.996748,-1.0,-0.92345,-0.982304,-0.977611,-0.741551,-0.892545,-0.950386,-0.714999,-0.999433,-0.964083,0.611117,81.0
-0.856911,-0.634783,-0.693475,-0.935617,-0.951551,-0.960239,-0.986568,-0.924769,-0.910541,-1.0,-0.876545,-0.100566,91.0
-0.98916,-0.97913,-0.492894,-0.793298,-0.809506,-0.762425,-0.852921,-0.628493,-0.578586,-0.999717,-0.863849,0.00393681,81.0
-0.997832,-1.0,-0.517119,-0.934488,-0.959993,-0.980119,-0.993284,-0.583102,-0.962743,-0.99915,-0.976111,-0.0365164,91.0
-0.995664,-0.989565,-0.712855,-0.948042,-0.968435,-0.980119,-0.993284,-0.962127,-0.936399,-0.999008,-0.658871,0.533856,95.0
-1.0,-1.0,-0.569929,-0.946536,-0.921453,-0.980119,-0.993284,-0.924994,-0.894597,-0.999291,-0.971433,0.523468,90.0
-0.930623,-0.714783,-0.623224,-0.830572,-0.932098,-0.880716,-0.973136,-0.537488,-0.37124,-0.999291,-0.916472,-0.0718305,88.0
-1.0,-1.0,-0.829942,-0.915663,-0.972105,-0.960239,-0.939557,-0.820051,-0.761379,-0.997307,-0.578851,0.428736,95.0
-0.995664,-1.0,-0.280846,-0.926581,-0.94788,-0.980119,-0.993284,-0.951614,-0.955404,-0.998724,-0.829435,0.578374,82.0
-0.912195,-0.843478,-0.778747,-0.934488,-0.929528,-0.920477,-0.932841,-0.912508,-0.903613,-0.763288,-0.994153,-0.999993,0.0
-0.998916,-1.0,-0.636305,-0.894578,-0.935401,-0.980119,-0.993284,-0.87813,-0.896174,-0.999646,-0.987137,-0.113902,87.0
-0.995664,-0.993043,-0.626615,-0.783509,-0.940173,-0.781312,-0.872733,-0.1855,-0.692139,-0.999787,-0.981958,-0.00923642,80.0
-0.971816,-0.864348,-0.739503,-0.949925,-0.960727,-0.980119,-0.993284,-0.870941,-0.94864,-1.0,-0.970932,-0.0936887,91.0
-0.986992,-0.993043,-0.571382,-0.864458,-0.908607,-0.383698,-0.838818,-0.754245,-0.946626,-0.999433,-0.925994,0.000595136,76.0
-0.996748,-0.996522,-0.682978,-0.903614,-0.914113,-0.860835,-0.952989,-0.738372,-0.571305,-0.998866,-0.986301,0.225665,87.0
-0.996748,-0.996522,-0.426195,-0.905873,-0.933933,-0.821074,-0.872733,-0.714733,-0.823882,-0.998441,-0.982626,-0.11778,80.0
-0.991328,-0.97913,-0.640342,-0.924699,-0.969536,-0.960239,-0.96642,-0.892059,-0.942027,-0.996882,-0.529903,0.412866,89.0
-0.966396,-0.906087,-0.958495,-0.972139,-0.979813,-0.980119,-0.993284,-0.673886,-0.682688,-0.998299,-0.311059,0.626279,92.0
-0.992412,-0.993043,-0.350129,-0.918675,-0.946045,-0.860835,-0.952989,-0.987725,-0.99074,-0.998724,-0.792516,0.358113,85.0
-1.0,-1.0,-0.388404,-0.927334,-0.945311,-0.940358,-0.906313,-0.896824,-0.930826,-0.998795,-0.984798,-0.122719,88.0
-0.990244,-0.968696,-0.955749,-0.956325,-0.986787,-0.980119,-0.993284,-0.713783,-0.874345,-0.999291,-0.77698,0.556562,95.0
-0.992412,-0.993043,-0.673934,-0.933358,-0.941641,-0.920477,-0.926125,-0.929199,-0.734923,-0.998441,-0.941363,0.361602,90.0
-0.980488,-0.996522,-0.10449,-0.576807,-0.602863,-0.483101,-0.865682,-0.234317,-0.000680508,-0.999504,-0.885566,-0.0593304,72.0
-0.977236,-0.89913,-0.747901,-0.991717,-0.984584,-0.980119,-0.993284,-0.985103,-0.97024,-0.999008,-0.988473,0.56917,93.0
-0.992412,-0.993043,-0.806848,-0.96875,-0.962929,-0.940358,-0.926125,-0.903952,-0.902519,-1.0,-0.928667,-0.0501256,95.0
-0.997832,-0.996522,-0.992087,-0.999247,-0.999266,-0.980119,-0.993284,-0.994673,-0.997579,-0.999858,0.283662,0.676436,99.0
-0.984824,-0.972174,-0.156331,-0.929593,-0.955588,-0.644135,-0.599396,-0.963539,-0.961525,-0.998299,-0.842633,0.364554,75.0
-0.998916,-1.0,-0.250807,-0.905873,-0.940907,-0.920477,-0.899261,-0.991003,-0.94975,-0.999787,-0.887905,-0.00435319,86.0
-0.964228,-0.902609,-0.128714,-0.836973,-0.909708,-0.662028,-0.858966,-0.687001,-0.923174,-0.999291,-0.975109,0.0117864,72.0
-0.99458,-0.993043,-0.397287,-0.929217,-0.933199,-0.920477,-0.933177,-0.989941,-0.893927,-0.999291,-0.936351,-0.0505108,87.0
-0.998916,-0.996522,-0.943637,-0.994352,-0.99633,-0.980119,-0.993284,-0.993752,-0.99503,-1.0,0.488974,0.669881,99.0
-0.904607,-0.638261,-0.0729974,-0.824172,-0.840705,-0.16501,-0.462727,-0.808955,-0.780131,-1.0,-0.983628,-0.0274462,62.0
-0.99458,-0.996522,-0.616925,-0.919804,-0.946412,-0.860835,-0.899261,-0.781096,-0.767845,-0.998016,-0.93418,0.23358,84.0
-1.0,-1.0,-0.861919,-0.966867,-0.984217,-0.980119,-0.993284,-0.756888,-0.982085,-0.999291,-0.897928,0.567198,85.0
-0.98374,-0.958261,-0.74887,-0.96122,-0.973573,-0.880716,-0.96642,-0.950647,-0.966433,-0.997165,-0.968426,-0.0555491,89.0
-0.986992,-0.989565,-0.556202,-0.942395,-0.95412,-0.840954,-0.899261,-0.900095,-0.872169,-0.99915,-0.509856,0.379674,89.0
-1.0,-1.0,-0.75,-0.986069,-0.991925,-0.980119,-0.993284,-0.992904,-0.988262,-0.999291,-0.833779,0.571811,92.0
-0.995664,-0.989565,-0.54312,-0.946536,-0.955955,-0.940358,-0.885829,-0.985675,-0.959138,-0.999291,-0.946375,-0.113277,91.0
-0.99458,-0.996522,-0.700258,-0.924322,-0.956689,-0.960239,-0.96642,-0.847294,-0.976247,-0.998016,-0.980454,-0.031848,91.0
-0.992412,-1.0,-0.677326,-0.91378,-0.946045,-0.2833,-0.872062,-0.895137,-0.9691,-1.0,-0.956064,-0.0883204,81.0
-0.993496,-0.986087,-0.705588,-0.97741,-0.971371,-0.900596,-0.973136,-0.947019,-0.912822,-0.998228,-0.981624,0.00636015,90.0
-0.98374,-0.965217,-0.406977,-0.871988,-0.940907,-0.761431,-0.89221,-0.757171,-0.916887,-0.997023,-0.983294,-0.104218,85.0
-0.980488,-0.961739,-0.360627,-0.896837,-0.951184,-0.701789,-0.845534,-0.746483,-0.940251,-1.0,-0.927497,-0.095076,81.0
-1.0,-1.0,-0.979328,-0.998117,-0.99376,-0.960239,-0.986568,-0.99776,-0.93642,-1.0,0.135984,0.656303,97.0
-0.95122,-1.0,-0.440245,-0.920557,-0.954487,0.153082,0.175285,-0.843941,-0.955914,-0.99915,-0.986635,-0.0269238,63.0
-0.992412,-0.986087,-0.478521,-0.725904,-0.962195,-0.900596,-0.952989,0.906329,-0.955372,-0.999504,-0.601069,-0.0296788,85.0
-0.996748,-0.993043,-0.930879,-0.993976,-0.992292,-0.980119,-0.993284,-0.991381,-0.987296,-1.0,-0.88306,-0.0755974,96.0
-0.949051,-0.777391,-0.797319,-0.839608,-0.902367,-0.940358,-0.979852,-0.236062,0.0549023,-0.963855,-0.996659,-0.999979,0.0
-0.977236,-0.930435,-0.702842,-0.91491,-0.946412,-0.980119,-0.993284,-0.986627,-0.968469,-1.0,-0.924323,-0.0454144,91.0
-0.960976,-0.808696,-0.357881,-0.943524,-0.952285,-0.980119,-0.993284,-0.993769,-0.994724,-0.99915,-0.876545,0.29086,94.0
-1.0,-1.0,-0.958333,-0.978916,-0.986787,-0.960239,-0.979852,-0.969692,-0.987952,-0.999858,-0.890578,0.563431,96.0
-0.998916,-1.0,-0.946059,-0.981928,-0.993393,-0.980119,-0.993284,-0.97489,-0.983504,-0.998583,-0.987137,0.526166,97.0
-0.942547,-0.753043,-0.339147,-0.82869,-0.861626,-0.582505,-0.905977,-0.853223,-0.930073,-0.999575,-0.969095,-0.122227,72.0
-0.998916,-0.996522,-0.920704,-0.942771,-0.987521,-0.940358,-0.96642,-0.623159,-0.853096,-0.998583,-0.00584698,0.636949,91.0
-0.988076,-0.993043,-0.616279,-0.902485,-0.948614,-0.860835,-0.905977,-0.607487,-0.980862,-0.999646,-0.932342,0.00922929,86.0
-0.98374,-0.947826,-0.949935,-0.931099,-0.979813,-0.980119,-0.993284,-0.745039,-0.656889,-0.999008,-0.118276,0.627852,97.0
-0.997832,-0.996522,-0.930071,-0.96875,-0.978712,-0.960239,-0.986568,-0.998278,-0.982915,-0.99915,-0.897761,0.535073,96.0
-0.997832,-0.996522,-0.835917,-0.955572,-0.97394,-0.920477,-0.919409,-0.82139,-0.974717,-0.999291,-0.643334,-0.101759,91.0
-0.984824,-0.989565,-0.445575,-0.866717,-0.907506,-0.662028,-0.959704,-0.637003,-0.837542,-0.999291,-0.9716,-0.0391234,81.0
-0.996748,-0.993043,-0.588663,-0.941265,-0.962195,-0.880716,-0.932841,-0.912821,-0.970503,-0.999291,-0.918644,-0.0922354,91.0
-0.981572,-0.993043,-0.595446,-0.923946,-0.961094,-0.940358,-0.939557,-0.556647,-0.976834,-0.999433,-0.907618,-0.0158083,87.0
-0.99458,-0.993043,-0.321059,-0.865211,-0.922555,-0.940358,-0.979852,-0.845433,-0.900921,-0.999575,-0.980789,-0.0494052,85.0
-1.0,-1.0,-0.69832,-0.905873,-0.953753,-0.940358,-0.912357,-0.821464,-0.960319,-0.99915,-0.959238,-0.0142463,91.0
-0.941463,-0.76,-0.739826,-0.948419,-0.96403,-0.920477,-0.959704,-0.861062,-0.962784,-0.579731,-0.994487,-0.999991,0.0
-0.998916,-1.0,-0.633075,-0.957831,-0.958892,-0.980119,-0.993284,-0.98676,-0.877582,-0.999008,-0.902272,0.46667,95.0
-0.973984,-0.975652,-0.816053,-0.937123,-0.96403,-0.920477,-0.913029,-0.755897,-0.874876,-0.872431,-0.994654,-0.99999,0.0
-0.991328,-0.97913,-0.763727,-0.956702,-0.957423,-0.960239,-0.986568,-0.980134,-0.92584,-0.997307,-0.949048,-0.0174881,93.0
-0.97832,-0.993043,-0.496124,-0.928087,-0.96036,-0.522863,-0.825386,-0.786391,-0.906851,-0.998016,-0.760107,0.380006,83.0
-0.944715,-0.753043,-0.72303,-0.941642,-0.959259,-0.940358,-0.979852,-0.938146,-0.897172,-0.999646,-0.958737,-0.117947,92.0
-0.955556,-0.787826,-0.863211,-0.964232,-0.972472,-0.840954,-0.845534,-0.961426,-0.968584,-0.996456,-0.913465,-0.058248,91.0
-0.984824,-0.958261,-0.370963,-0.917545,-0.95045,-0.960239,-0.986568,-0.882258,-0.902601,-0.997449,-0.97277,0.19241,89.0
-0.998916,-1.0,-0.950743,-0.988328,-0.99009,-0.940358,-0.96642,-0.942857,-0.990512,-0.999717,-0.336953,0.586904,90.0
-0.968564,-0.97913,-0.634044,-0.947289,-0.957423,-0.801193,-0.892881,-0.913504,-0.957241,-1.0,-0.89843,-0.0916175,89.0
-0.96206,-0.822609,-0.366279,-0.929593,-0.945678,-0.980119,-0.993284,-0.957712,-0.96471,-0.999646,-0.835783,-0.0358058,89.0
-0.997832,-1.0,-0.43637,-0.916792,-0.957056,-0.960239,-0.986568,-0.803984,-0.76343,-0.998016,-0.310892,0.198999,91.0
-0.986992,-1.0,-0.218023,-0.784262,-0.820885,-0.0656064,-0.85225,-0.739585,-0.954811,-0.99915,-0.844805,-0.0577255,69.0
-0.998916,-1.0,-0.634851,-0.920934,-0.942008,-0.940358,-0.913029,-0.92779,-0.863957,-0.999646,-0.961577,-0.0172491,86.0
-0.997832,-1.0,-0.764535,-0.952184,-0.952285,-0.980119,-0.993284,-0.967495,-0.920483,-0.999291,0.0223856,0.540051,96.0
-0.971816,-0.975652,-0.423127,-0.903614,-0.952285,-0.840954,-0.885829,-0.839918,-0.841934,-0.996315,-0.981791,0.369891,83.0
-0.980488,-1.0,-0.165536,-0.745858,-0.808772,-0.204771,-0.926125,-0.720661,-0.833758,-0.996315,-0.970598,0.376997,73.0
-0.980488,-0.951304,-0.790698,-0.965738,-0.975041,-0.920477,-0.973136,-0.77733,-0.952419,-0.998299,-0.906782,0.350632,93.0
-1.0,-1.0,-0.787468,-0.96762,-0.983116,-0.980119,-0.993284,-0.830372,-0.984261,-1.0,-0.643167,-0.100024,95.0
-1.0,-1.0,-0.988211,-0.996235,-0.991558,-0.980119,-0.993284,-0.991772,-0.962257,-1.0,-0.55847,0.57955,97.0
-1.0,-1.0,-0.888081,-0.991717,-0.991191,-0.980119,-0.993284,-0.996867,-0.940895,-1.0,0.126629,0.652456,98.0
-1.0,-1.0,-0.796512,-0.910015,-0.962562,-0.980119,-0.993284,-0.978188,-0.569382,-0.99915,-0.0547945,0.620499,93.0
-0.947967,-0.763478,-0.487403,-0.951807,-0.956689,-0.960239,-0.986568,-0.973437,-0.975415,-1.0,-0.932175,0.0070761,89.0
