-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.6,-0.2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-0.6,0.3325,0.3325,-1.0,-1.0,0.0,0.0,0.0,-0.3325,-0.3325,0.741
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.2,0.2,0.0,-1.0,1.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.749
0.5,0.2,-0.75,-1.0,-1.0,-1.0,0.0,0.3325,-0.2,-0.2,-0.2,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.753
-1.0,-0.2,-0.5,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-0.6,-0.2,-0.5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.3325,0.3325,0.3325,-1.0,-1.0,-1.0,0.0,-0.3325,-1.0,0.756
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,0.6,0.2,-0.75,-1.0,-1.0,-1.0,0.0,1.0,-0.2,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.772
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,0.2,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-0.2,0.3325,0.3325,-1.0,-1.0,0.0,0.0,0.0,-0.3325,-0.3325,0.805
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.6,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.554
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2,-0.2,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.628
0.0,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,0.3325,-0.2,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.638
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.2,0.2,0.0,-1.0,1.0,0.0,-1.0,0.0,-0.6,0.3325,0.3325,-1.0,-1.0,0.0,0.0,0.0,-0.3325,-0.3325,0.829
-0.5,0.2,-0.75,0.0,1.0,0.0,-1.0,-1.0,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.584
-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.602
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2,0.2,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.628
0.0,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,-0.3325,0.2,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.595
0.0,-0.6,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.646
-0.5,-0.2,-0.5,1.0,1.0,-1.0,-1.0,-0.3325,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.545
-0.5,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.675
0.0,-0.6,-1.0,1.0,1.0,1.0,-1.0,-0.3325,-0.2,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.571
0.0,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,-0.3325,0.2,-0.2,-0.6,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.6,1.0,-0.3325,-1.0,-1.0,-1.0,0.0,0.0,-0.3325,1.0,0.9
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3325,0.3325,-1.0,-1.0,0.0,0.0,0.0,-0.3325,-0.3325,0.833
-1.0,0.6,0.5,-1.0,0.0,-1.0,-1.0,-0.3325,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.582
-1.0,-0.2,-0.25,-1.0,0.0,-1.0,-1.0,-0.3325,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.587
-0.5,-0.2,-0.5,1.0,1.0,-1.0,-1.0,-0.3325,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3325,0.3325,0.3325,1.0,1.0,-1.0,0.0,-0.3325,-1.0,0.549
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.2,-0.2,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.742
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.634
1.0,-0.2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.2,-0.2,-0.2,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.639
0.0,-0.6,-1.0,1.0,1.0,1.0,-1.0,-0.3325,-0.2,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.3325,-1.0,1.0,1.0,1.0,0.0,-0.3325,0.3325,0.1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2,-0.6,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.547
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.2,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.568
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2,1.0,0.5,-1.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.516
0.0,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,-0.3325,0.2,-0.2,-0.6,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.6,-0.3325,-0.3325,-1.0,-1.0,-1.0,-1.0,0.0,-0.3325,-1.0,0.9
1.0,-0.6,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.538
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.531
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.2,1.0,0.5,-1.0,0.0,0.0,-1.0,0.0,-0.6,0.3325,0.3325,-1.0,-1.0,0.0,0.0,0.0,-0.3325,-0.3325,0.763
-0.5,0.2,0.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.619
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-0.2,-1.0,-1.0,0.0,1.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.613
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2,-0.2,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.619
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.3325,0.3325,-1.0,-1.0,0.0,0.0,0.0,-0.3325,-0.3325,0.859
-0.5,1.0,1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.54
-0.5,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-0.6,-0.2,-0.2,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6,0.3325,-0.3325,-1.0,-1.0,-1.0,0.0,0.0,1.0,-0.3325,0.893
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.2,0.6,-0.5,-1.0,0.0,0.0,-1.0,0.0,-0.6,0.3325,0.3325,-1.0,-1.0,0.0,0.0,0.0,-0.3325,-0.3325,0.838
0.0,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,0.3325,-0.2,-0.2,-0.6,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.6,1.0,-0.3325,-1.0,-1.0,-1.0,0.0,0.0,0.3325,0.3325,0.897
-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-0.2,-0.2,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-0.3325,-1.0,-1.0,-1.0,-1.0,0.0,-0.3325,-1.0,0.745
-0.5,1.0,0.75,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.56
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,-0.2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.2,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.584
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.2,-0.2,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6,0.3325,0.3325,-1.0,-1.0,0.0,0.0,0.0,-0.3325,-0.3325,0.9
-0.5,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-0.6,0.2,-0.6,-1.0,1.0,1.0,1.0,-1.0,0.0,-0.2,0.3325,-0.3325,-1.0,-1.0,-1.0,0.0,0.0,1.0,-0.3325,0.893
-0.5,0.2,0.0,-1.0,1.0,0.0,-1.0,-0.3325,-0.6,-0.2,0.2,0.0,-1.0,1.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.674
0.0,-0.6,-1.0,1.0,1.0,1.0,-1.0,-0.3325,-0.2,0.2,-0.6,-1.0,1.0,1.0,1.0,-1.0,0.0,-0.2,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.569
-0.5,0.2,0.0,-1.0,1.0,0.0,-1.0,-0.3325,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.579
-0.5,0.6,-0.5,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.642
-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,0.2,-0.6,-1.0,1.0,1.0,1.0,-1.0,0.0,-0.2,-0.3325,-0.3325,-1.0,-1.0,-1.0,-1.0,0.0,-0.3325,-1.0,0.72
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2,-0.6,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-0.2,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.619
0.5,0.2,-0.75,-1.0,-1.0,-1.0,0.0,0.3325,-0.2,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.632
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2,1.0,0.75,-1.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.451
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.572
0.0,-0.6,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.2,-0.2,-0.2,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.738
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2,0.2,0.0,-1.0,1.0,0.0,-1.0,0.0,-0.6,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.561
-0.5,-0.2,-1.0,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.2,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-0.6,0.3325,0.3325,-1.0,-1.0,0.0,0.0,0.0,-0.3325,-0.3325,0.763
-0.5,1.0,0.5,-1.0,0.0,0.0,-1.0,-0.3325,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.624
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.2,-0.3325,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.534
