2.6768,52.0,1656.0,420.0,718.0,382.0,37.83,-122.26,182300.0
2.026,50.0,1125.0,322.0,616.0,304.0,37.83,-122.26,142500.0
1.7348,43.0,1007.0,312.0,558.0,253.0,37.82,-122.27,137500.0
0.9506,40.0,624.0,195.0,423.0,160.0,37.82,-122.26,187500.0
1.775,40.0,946.0,375.0,700.0,352.0,37.82,-122.27,112500.0
0.9218,21.0,896.0,453.0,735.0,438.0,37.82,-122.27,171900.0
1.5045,43.0,1868.0,456.0,1061.0,407.0,37.82,-122.27,93800.0
1.1108,41.0,3221.0,853.0,1959.0,720.0,37.82,-122.27,97500.0
1.2475,52.0,1630.0,456.0,1162.0,400.0,37.82,-122.27,104200.0
1.6098,52.0,1170.0,235.0,701.0,233.0,37.82,-122.28,87500.0
1.4113,52.0,945.0,243.0,576.0,220.0,37.82,-122.28,83100.0
1.5057,52.0,1238.0,288.0,622.0,259.0,37.82,-122.28,87500.0
0.8172,52.0,1489.0,335.0,728.0,244.0,37.82,-122.28,85300.0
1.2171,52.0,1387.0,341.0,1074.0,304.0,37.82,-122.28,80300.0
2.5625,2.0,158.0,43.0,94.0,57.0,37.82,-122.29,60000.0
3.3929,52.0,1121.0,211.0,554.0,187.0,37.83,-122.29,75700.0
6.1183,49.0,135.0,29.0,86.0,23.0,37.82,-122.29,75000.0
0.9011,50.0,760.0,190.0,377.0,122.0,37.81,-122.29,86100.0
1.191,52.0,1224.0,237.0,521.0,159.0,37.81,-122.3,76100.0
2.5938,48.0,828.0,182.0,392.0,133.0,37.81,-122.3,73500.0
1.1667,52.0,1010.0,209.0,604.0,187.0,37.81,-122.3,78400.0
0.8056,48.0,1455.0,354.0,788.0,332.0,37.81,-122.3,84400.0
2.6094,52.0,1027.0,244.0,492.0,147.0,37.8,-122.29,81300.0
1.8516,52.0,572.0,109.0,274.0,82.0,37.81,-122.3,85000.0
0.9802,46.0,2801.0,644.0,1823.0,611.0,37.81,-122.29,129200.0
1.7719,26.0,768.0,152.0,392.0,127.0,37.81,-122.29,82500.0
0.7286,46.0,935.0,297.0,582.0,277.0,37.81,-122.29,95200.0
1.75,49.0,844.0,204.0,560.0,152.0,37.81,-122.29,75000.0
0.4999,46.0,12.0,4.0,18.0,7.0,37.81,-122.29,67500.0
2.483,20.0,835.0,161.0,290.0,133.0,37.81,-122.29,137500.0
0.9241,17.0,1237.0,462.0,762.0,439.0,37.81,-122.28,177500.0
2.4464,36.0,2914.0,562.0,1236.0,509.0,37.81,-122.28,102100.0
1.1111,19.0,1207.0,243.0,721.0,207.0,37.81,-122.28,108300.0
0.8026,23.0,1745.0,374.0,1054.0,325.0,37.81,-122.29,112500.0
2.0114,38.0,684.0,176.0,344.0,155.0,37.8,-122.28,131300.0
1.5,17.0,924.0,289.0,609.0,289.0,37.81,-122.28,162500.0
1.1667,52.0,210.0,56.0,183.0,56.0,37.81,-122.27,112500.0
1.5208,52.0,340.0,97.0,200.0,87.0,37.81,-122.28,112500.0
0.8075,52.0,386.0,164.0,346.0,155.0,37.81,-122.28,137500.0
1.8088,35.0,948.0,184.0,467.0,169.0,37.81,-122.28,118800.0
2.4083,52.0,773.0,143.0,377.0,115.0,37.81,-122.28,98200.0
0.977,40.0,880.0,451.0,582.0,380.0,37.81,-122.27,118800.0
0.76,10.0,875.0,348.0,546.0,330.0,37.81,-122.27,162500.0
0.9722,10.0,105.0,42.0,125.0,39.0,37.8,-122.27,137500.0
1.2434,52.0,249.0,78.0,396.0,85.0,37.8,-122.27,500001.0
2.0938,16.0,994.0,392.0,800.0,362.0,37.8,-122.27,162500.0
0.8668,52.0,215.0,87.0,904.0,88.0,37.8,-122.28,137500.0
0.75,52.0,96.0,31.0,191.0,34.0,37.8,-122.28,162500.0
2.6354,27.0,1055.0,347.0,718.0,302.0,37.79,-122.27,187500.0
1.8477,39.0,1715.0,623.0,1327.0,467.0,37.8,-122.27,179200.0
2.0096,36.0,5329.0,2477.0,3469.0,2323.0,37.8,-122.26,130000.0
2.8345,31.0,4596.0,1331.0,2048.0,1180.0,37.82,-122.26,183800.0
2.0062,29.0,335.0,107.0,202.0,91.0,37.81,-122.26,125000.0
1.2185,22.0,3682.0,1270.0,2024.0,1250.0,37.82,-122.26,170000.0
2.6104,37.0,3633.0,1085.0,1838.0,980.0,37.82,-122.26,193100.0
2.4912,29.0,4656.0,1414.0,2304.0,1250.0,37.81,-122.25,257800.0
3.2177,28.0,5806.0,1603.0,2563.0,1497.0,37.81,-122.25,273400.0
3.125,39.0,854.0,242.0,389.0,228.0,37.81,-122.25,237500.0
2.5795,52.0,2155.0,701.0,895.0,613.0,37.81,-122.25,350000.0
2.8406,34.0,5871.0,1914.0,2689.0,1789.0,37.81,-122.26,335700.0
4.9306,52.0,1509.0,225.0,674.0,244.0,37.82,-122.24,313400.0
3.2727,52.0,2026.0,482.0,709.0,456.0,37.81,-122.24,268500.0
3.1691,52.0,1758.0,460.0,686.0,422.0,37.81,-122.25,259400.0
3.9,52.0,3481.0,751.0,1444.0,718.0,37.82,-122.24,275700.0
3.9063,28.0,3337.0,855.0,1520.0,802.0,37.82,-122.25,225000.0
5.0917,52.0,1424.0,289.0,550.0,253.0,37.82,-122.25,262500.0
2.6429,32.0,3809.0,1098.0,1806.0,1022.0,37.82,-122.25,218500.0
3.0233,26.0,3959.0,1196.0,1749.0,1217.0,37.82,-122.25,255000.0
3.1484,52.0,2376.0,559.0,939.0,519.0,37.83,-122.25,224100.0
3.4722,35.0,1613.0,428.0,675.0,422.0,37.83,-122.25,243100.0
3.1429,52.0,1279.0,287.0,534.0,291.0,37.83,-122.25,231600.0
2.4234,28.0,5022.0,1750.0,2558.0,1661.0,37.83,-122.25,218500.0
3.0897,52.0,4190.0,1105.0,1786.0,1037.0,37.83,-122.25,234100.0
5.8596,50.0,2515.0,399.0,970.0,373.0,37.84,-122.23,327600.0
5.2868,47.0,3175.0,454.0,1098.0,485.0,37.84,-122.23,347600.0
5.956,41.0,2576.0,406.0,794.0,376.0,37.83,-122.24,366100.0
4.9643,37.0,334.0,54.0,98.0,47.0,37.85,-122.24,335000.0
6.3434,52.0,2800.0,411.0,1061.0,403.0,37.85,-122.23,373600.0
5.1773,52.0,3529.0,574.0,1177.0,555.0,37.84,-122.24,389500.0
7.2354,52.0,2612.0,365.0,901.0,367.0,37.85,-122.24,391100.0
5.457,28.0,5287.0,1048.0,2031.0,956.0,37.85,-122.22,337300.0
7.5,50.0,2935.0,473.0,1031.0,479.0,37.84,-122.22,295200.0
6.0194,44.0,3424.0,597.0,1358.0,597.0,37.84,-122.21,292300.0
7.5544,40.0,4991.0,674.0,1616.0,654.0,37.83,-122.21,411500.0
6.0666,30.0,2211.0,346.0,844.0,343.0,37.84,-122.2,311500.0
7.0548,34.0,3038.0,490.0,1140.0,496.0,37.84,-122.21,325900.0
11.6017,18.0,1617.0,210.0,533.0,194.0,37.84,-122.19,392600.0
7.4882,35.0,2865.0,460.0,1072.0,443.0,37.84,-122.2,319300.0
6.8976,34.0,5065.0,788.0,1627.0,766.0,37.83,-122.21,333300.0
8.2049,28.0,1326.0,184.0,463.0,190.0,37.83,-122.19,335200.0
8.401,26.0,1589.0,223.0,542.0,211.0,37.83,-122.2,351200.0
6.8538,29.0,1791.0,271.0,661.0,269.0,37.83,-122.19,368900.0
8.317,32.0,1835.0,264.0,635.0,263.0,37.82,-122.19,365900.0
7.0175,37.0,1229.0,181.0,420.0,176.0,37.82,-122.2,366700.0
6.3302,39.0,3770.0,534.0,1265.0,500.0,37.82,-122.2,362800.0
6.3624,30.0,292.0,38.0,126.0,52.0,37.81,-122.18,483300.0
7.0549,52.0,2375.0,333.0,813.0,350.0,37.82,-122.21,331400.0
6.7851,45.0,2964.0,436.0,1067.0,426.0,37.81,-122.2,323500.0
2.8929,50.0,2833.0,605.0,1260.0,552.0,37.8,-122.21,216700.0
3.0812,38.0,2254.0,535.0,951.0,487.0,37.8,-122.21,233100.0
5.2402,52.0,1389.0,212.0,510.0,224.0,37.81,-122.21,296400.0
6.5217,52.0,1971.0,335.0,765.0,308.0,37.81,-122.22,273700.0
3.2632,52.0,2183.0,465.0,1129.0,460.0,37.8,-122.22,227700.0
3.0298,52.0,2286.0,464.0,1073.0,441.0,37.8,-122.22,199600.0
4.5428,52.0,2721.0,541.0,1185.0,515.0,37.8,-122.22,239800.0
4.072,52.0,2024.0,339.0,756.0,340.0,37.81,-122.22,270100.0
5.3509,52.0,2944.0,536.0,1034.0,521.0,37.81,-122.22,302100.0
3.1603,52.0,2033.0,486.0,787.0,459.0,37.8,-122.23,269500.0
4.7708,52.0,1433.0,229.0,612.0,213.0,37.81,-122.23,314700.0
8.1564,52.0,2927.0,402.0,1021.0,380.0,37.81,-122.22,390100.0
8.8793,52.0,2315.0,292.0,861.0,258.0,37.81,-122.23,410300.0
6.8591,52.0,2485.0,313.0,953.0,327.0,37.81,-122.24,352400.0
6.0302,52.0,1490.0,238.0,634.0,256.0,37.81,-122.24,287300.0
7.508,52.0,2814.0,365.0,878.0,352.0,37.81,-122.23,348700.0
2.7477,52.0,2093.0,550.0,918.0,483.0,37.81,-122.24,243800.0
2.1944,52.0,888.0,168.0,360.0,175.0,37.8,-122.24,211500.0
3.0149,52.0,2087.0,510.0,1197.0,488.0,37.8,-122.25,218400.0
3.675,52.0,2513.0,502.0,1048.0,518.0,37.81,-122.24,269900.0
3.225,46.0,3232.0,835.0,1373.0,747.0,37.81,-122.25,218800.0
2.9345,42.0,4120.0,1065.0,1715.0,1015.0,37.8,-122.25,225000.0
2.1429,43.0,2364.0,792.0,1359.0,722.0,37.8,-122.25,250000.0
1.6121,41.0,1471.0,469.0,1062.0,413.0,37.8,-122.25,171400.0
1.3929,29.0,2468.0,864.0,1335.0,773.0,37.8,-122.25,193800.0
2.3173,27.0,1632.0,492.0,1171.0,429.0,37.79,-122.24,125000.0
1.7772,45.0,1786.0,526.0,1475.0,460.0,37.79,-122.25,97500.0
2.6458,50.0,629.0,188.0,742.0,196.0,37.79,-122.25,125000.0
2.181,52.0,1339.0,391.0,1086.0,363.0,37.79,-122.25,138800.0
2.2303,36.0,1678.0,606.0,1645.0,543.0,37.8,-122.25,116700.0
1.6504,43.0,2344.0,647.0,1710.0,644.0,37.8,-122.25,151800.0
2.2697,52.0,996.0,228.0,731.0,228.0,37.8,-122.24,127000.0
2.1563,52.0,1591.0,373.0,1118.0,347.0,37.8,-122.24,128600.0
2.1348,52.0,1586.0,398.0,1006.0,335.0,37.8,-122.24,140600.0
2.6292,47.0,2046.0,588.0,1213.0,554.0,37.8,-122.24,182700.0
2.3833,52.0,1192.0,289.0,772.0,257.0,37.8,-122.23,146900.0
2.957,52.0,1803.0,420.0,1321.0,401.0,37.8,-122.24,122800.0
2.5238,49.0,2838.0,749.0,1487.0,677.0,37.8,-122.24,169300.0
1.9375,52.0,783.0,184.0,488.0,186.0,37.8,-122.23,126600.0
1.9028,51.0,1590.0,414.0,949.0,392.0,37.8,-122.23,127900.0
2.25,50.0,1746.0,480.0,1149.0,415.0,37.8,-122.23,123500.0
2.3929,52.0,1252.0,299.0,844.0,280.0,37.8,-122.23,111900.0
2.1917,43.0,5963.0,1344.0,4367.0,1231.0,37.79,-122.23,112800.0
2.9357,52.0,1783.0,395.0,1659.0,412.0,37.79,-122.23,107900.0
1.8854,30.0,999.0,264.0,1011.0,263.0,37.79,-122.23,137500.0
2.1638,39.0,1469.0,431.0,1464.0,389.0,37.79,-122.24,105500.0
2.125,47.0,1372.0,395.0,1237.0,303.0,37.79,-122.24,95500.0
3.375,52.0,674.0,180.0,647.0,168.0,37.79,-122.24,116100.0
2.2542,43.0,1626.0,376.0,1284.0,357.0,37.79,-122.24,112200.0
2.1,51.0,175.0,43.0,228.0,55.0,37.79,-122.25,75000.0
1.6,39.0,461.0,129.0,381.0,123.0,37.79,-122.25,112500.0
3.625,52.0,902.0,237.0,846.0,227.0,37.79,-122.25,125000.0
1.6929,20.0,2373.0,779.0,1659.0,676.0,37.8,-122.26,115000.0
1.6471,52.0,391.0,128.0,520.0,138.0,37.77,-122.22,95000.0
2.59,52.0,1137.0,301.0,866.0,259.0,37.77,-122.22,96400.0
2.57,52.0,769.0,206.0,612.0,183.0,37.77,-122.23,72000.0
2.6429,52.0,472.0,146.0,415.0,126.0,37.78,-122.23,71300.0
3.0257,52.0,862.0,215.0,994.0,213.0,37.78,-122.23,80800.0
1.4886,50.0,1920.0,530.0,1525.0,477.0,37.78,-122.22,128800.0
1.9338,43.0,1420.0,472.0,1506.0,438.0,37.78,-122.23,112500.0
1.4844,52.0,986.0,258.0,1008.0,255.0,37.78,-122.23,119400.0
1.6009,44.0,2340.0,825.0,2813.0,751.0,37.78,-122.23,118100.0
2.0375,48.0,1696.0,396.0,1481.0,343.0,37.79,-122.23,122500.0
2.293,49.0,1175.0,217.0,859.0,219.0,37.79,-122.23,106300.0
2.1494,37.0,2343.0,574.0,1608.0,523.0,37.79,-122.22,132500.0
1.6198,30.0,610.0,145.0,425.0,140.0,37.79,-122.23,122700.0
1.3281,40.0,930.0,199.0,564.0,184.0,37.79,-122.23,113300.0
3.5156,44.0,1487.0,314.0,961.0,272.0,37.79,-122.22,109500.0
3.9048,52.0,3424.0,690.0,2273.0,685.0,37.79,-122.22,164700.0
3.0893,52.0,762.0,190.0,600.0,195.0,37.79,-122.21,125000.0
2.6042,46.0,2366.0,575.0,1647.0,527.0,37.79,-122.22,124700.0
2.5,49.0,1826.0,450.0,1201.0,424.0,37.79,-122.22,136700.0
2.7969,38.0,3049.0,711.0,2167.0,659.0,37.79,-122.22,141700.0
2.8321,29.0,1640.0,376.0,939.0,340.0,37.79,-122.2,150000.0
2.9583,47.0,1543.0,307.0,859.0,292.0,37.79,-122.21,138800.0
2.8365,34.0,2364.0,557.0,1517.0,516.0,37.79,-122.21,139200.0
2.875,35.0,1745.0,409.0,1143.0,386.0,37.79,-122.21,143800.0
3.0682,39.0,2003.0,500.0,1109.0,464.0,37.8,-122.21,156500.0
3.0757,39.0,2018.0,447.0,1221.0,446.0,37.8,-122.21,151000.0
4.9559,43.0,3045.0,499.0,1115.0,455.0,37.8,-122.2,273000.0
4.7721,52.0,1547.0,293.0,706.0,268.0,37.8,-122.2,217100.0
3.4861,52.0,3519.0,711.0,1883.0,706.0,37.8,-122.21,187100.0
5.1184,41.0,2070.0,354.0,804.0,340.0,37.8,-122.2,239600.0
4.0977,48.0,1321.0,263.0,506.0,252.0,37.8,-122.21,229700.0
4.744,48.0,1694.0,259.0,610.0,238.0,37.8,-122.19,257300.0
4.2727,46.0,1938.0,341.0,768.0,332.0,37.8,-122.19,246900.0
2.9844,50.0,968.0,195.0,462.0,184.0,37.79,-122.19,179900.0
4.1739,40.0,1060.0,256.0,667.0,235.0,37.79,-122.2,169600.0
3.8487,46.0,2041.0,405.0,1059.0,399.0,37.8,-122.2,203300.0
4.0114,52.0,1813.0,271.0,637.0,277.0,37.8,-122.19,263400.0
4.6563,45.0,2718.0,451.0,1106.0,454.0,37.79,-122.19,231800.0
2.9297,28.0,3144.0,761.0,1737.0,669.0,37.79,-122.19,140500.0
2.3036,35.0,1802.0,459.0,1009.0,390.0,37.79,-122.2,126000.0
2.6667,49.0,882.0,195.0,737.0,210.0,37.79,-122.2,122000.0
2.619,44.0,1621.0,452.0,1354.0,491.0,37.79,-122.2,134700.0
2.4167,45.0,2115.0,533.0,1530.0,474.0,37.79,-122.21,139400.0
2.7788,45.0,2021.0,528.0,1410.0,480.0,37.79,-122.2,115400.0
2.7352,46.0,2239.0,508.0,1390.0,569.0,37.78,-122.21,137300.0
1.8472,52.0,1477.0,300.0,1065.0,269.0,37.78,-122.21,137000.0
2.6583,52.0,1056.0,224.0,792.0,245.0,37.78,-122.21,142600.0
3.0536,49.0,898.0,244.0,779.0,245.0,37.78,-122.21,137500.0
2.3906,44.0,2968.0,710.0,2269.0,610.0,37.78,-122.22,111700.0
1.7188,43.0,1702.0,460.0,1227.0,407.0,37.78,-122.21,126800.0
2.625,47.0,881.0,248.0,753.0,241.0,37.78,-122.21,111300.0
2.8015,40.0,494.0,114.0,547.0,135.0,37.77,-122.22,114800.0
1.7276,50.0,1776.0,473.0,1807.0,440.0,37.78,-122.22,102300.0
2.0801,44.0,1678.0,514.0,1700.0,495.0,37.78,-122.22,131900.0
2.489,51.0,1637.0,463.0,1543.0,393.0,37.78,-122.22,119100.0
1.7546,52.0,1420.0,314.0,1085.0,300.0,37.76,-122.21,80600.0
4.0904,52.0,591.0,173.0,353.0,137.0,37.77,-122.21,80600.0
2.6765,52.0,745.0,153.0,473.0,149.0,37.77,-122.21,88800.0
2.4338,49.0,2272.0,498.0,1621.0,483.0,37.77,-122.2,102400.0
2.3309,46.0,1234.0,375.0,1183.0,354.0,37.77,-122.21,98700.0
2.2604,43.0,1017.0,328.0,836.0,277.0,37.77,-122.21,100000.0
1.8039,42.0,932.0,254.0,900.0,263.0,37.77,-122.19,92300.0
2.2562,39.0,2689.0,597.0,1888.0,537.0,37.77,-122.2,94800.0
2.0562,41.0,1547.0,415.0,1024.0,341.0,37.77,-122.2,102000.0
3.5398,52.0,2300.0,443.0,1225.0,423.0,37.78,-122.2,158400.0
3.1167,39.0,1752.0,399.0,1071.0,376.0,37.78,-122.2,121600.0
2.5401,50.0,1867.0,403.0,1128.0,378.0,37.78,-122.2,129100.0
2.898,43.0,2430.0,502.0,1537.0,484.0,37.77,-122.2,121400.0
2.3125,44.0,1729.0,414.0,1240.0,393.0,37.78,-122.21,102800.0
2.875,52.0,1026.0,180.0,469.0,168.0,37.78,-122.19,160000.0
3.3715,52.0,2170.0,428.0,1086.0,425.0,37.77,-122.19,143900.0
3.5114,52.0,2329.0,445.0,1144.0,417.0,37.77,-122.19,151200.0
4.3125,52.0,2492.0,415.0,1109.0,375.0,37.78,-122.19,164400.0
3.22,52.0,2198.0,397.0,984.0,369.0,37.78,-122.19,156500.0
3.875,33.0,142.0,31.0,575.0,47.0,37.78,-122.18,225000.0
5.2328,49.0,1183.0,205.0,496.0,209.0,37.78,-122.19,174200.0
3.7262,52.0,1070.0,193.0,555.0,190.0,37.78,-122.19,166900.0
4.5893,45.0,1766.0,332.0,869.0,327.0,37.78,-122.2,163500.0
5.2578,39.0,617.0,95.0,236.0,106.0,37.79,-122.18,253000.0
7.0875,41.0,1411.0,233.0,626.0,214.0,37.79,-122.18,240700.0
3.9712,46.0,2109.0,387.0,922.0,329.0,37.79,-122.18,208100.0
2.9514,47.0,1229.0,243.0,582.0,256.0,37.79,-122.19,198100.0
2.6667,50.0,954.0,217.0,546.0,201.0,37.79,-122.19,172800.0
5.4446,37.0,1643.0,262.0,620.0,266.0,37.81,-122.18,336700.0
6.2838,34.0,1355.0,195.0,442.0,195.0,37.8,-122.18,318200.0
6.7527,23.0,2317.0,336.0,955.0,328.0,37.8,-122.18,285800.0
7.0712,24.0,2459.0,317.0,916.0,324.0,37.77,-122.13,293000.0
5.9849,22.0,12842.0,2048.0,4985.0,1967.0,37.79,-122.16,371000.0
3.6875,42.0,1524.0,260.0,651.0,267.0,37.78,-122.17,157300.0
2.875,30.0,3326.0,746.0,1704.0,703.0,37.77,-122.17,135300.0
3.4205,43.0,1985.0,440.0,1085.0,407.0,37.78,-122.18,136700.0
3.2984,50.0,1642.0,322.0,713.0,284.0,37.78,-122.18,160700.0
3.875,49.0,893.0,177.0,468.0,181.0,37.78,-122.17,140600.0
4.175,52.0,653.0,128.0,296.0,121.0,37.78,-122.17,144000.0
4.375,47.0,1256.0,217.0,570.0,218.0,37.77,-122.16,161900.0
4.7708,48.0,977.0,194.0,446.0,180.0,37.77,-122.16,156300.0
3.5739,45.0,2324.0,397.0,968.0,384.0,37.77,-122.16,176000.0
3.0958,39.0,1583.0,349.0,857.0,316.0,37.77,-122.16,145800.0
3.3958,39.0,1612.0,342.0,912.0,322.0,37.77,-122.17,141900.0
1.871,31.0,2424.0,533.0,1360.0,452.0,37.77,-122.17,90700.0
1.9356,41.0,1594.0,367.0,1074.0,355.0,37.76,-122.17,90600.0
2.1842,47.0,2118.0,413.0,965.0,382.0,37.76,-122.17,107900.0
2.2917,37.0,1575.0,358.0,933.0,320.0,37.76,-122.18,107000.0
2.4333,38.0,1764.0,397.0,987.0,354.0,37.76,-122.17,98200.0
1.9479,50.0,1187.0,261.0,907.0,246.0,37.76,-122.18,89500.0
3.9063,52.0,754.0,175.0,447.0,165.0,37.76,-122.18,93800.0
1.8407,49.0,2308.0,452.0,1299.0,451.0,37.76,-122.18,96700.0
2.0786,27.0,909.0,236.0,396.0,157.0,37.77,-122.18,97500.0
2.8125,42.0,1180.0,257.0,877.0,268.0,37.77,-122.18,97300.0
1.8913,43.0,2018.0,408.0,1111.0,367.0,37.76,-122.18,91200.0
1.7056,49.0,1368.0,282.0,790.0,269.0,37.76,-122.19,91400.0
2.2768,52.0,2744.0,547.0,1479.0,554.0,37.77,-122.18,96200.0
3.2552,51.0,2107.0,471.0,1173.0,438.0,37.77,-122.18,120100.0
2.0556,52.0,1748.0,362.0,1029.0,366.0,37.77,-122.18,100000.0
2.4659,52.0,2024.0,391.0,1030.0,350.0,37.76,-122.19,94700.0
1.75,47.0,1116.0,259.0,826.0,279.0,37.76,-122.2,85700.0
2.0469,41.0,2036.0,510.0,1412.0,454.0,37.77,-122.19,89300.0
2.7159,45.0,1852.0,393.0,1132.0,349.0,37.77,-122.19,101400.0
1.2083,41.0,921.0,207.0,522.0,159.0,37.76,-122.19,72500.0
1.925,45.0,995.0,238.0,630.0,237.0,37.76,-122.19,74100.0
1.5809,36.0,606.0,132.0,531.0,133.0,37.75,-122.2,70000.0
1.4097,37.0,2680.0,736.0,1925.0,667.0,37.76,-122.2,84600.0
0.7683,38.0,1493.0,370.0,1144.0,351.0,37.76,-122.19,81800.0
1.3194,19.0,2207.0,565.0,1481.0,520.0,37.75,-122.19,81400.0
0.8012,28.0,856.0,189.0,435.0,162.0,37.75,-122.19,81800.0
1.9479,26.0,1293.0,297.0,984.0,303.0,37.76,-122.19,85800.0
1.1765,36.0,847.0,212.0,567.0,159.0,37.74,-122.19,87100.0
2.3456,42.0,541.0,154.0,380.0,123.0,37.74,-122.18,83500.0
2.1538,44.0,1066.0,253.0,825.0,244.0,37.73,-122.19,79700.0
2.5139,43.0,707.0,147.0,417.0,155.0,37.74,-122.19,83400.0
1.2625,45.0,1528.0,291.0,801.0,287.0,37.73,-122.19,84700.0
2.9063,42.0,909.0,215.0,646.0,198.0,37.73,-122.18,80000.0
2.5192,43.0,1391.0,293.0,855.0,285.0,37.73,-122.18,76400.0
2.1111,44.0,548.0,119.0,435.0,136.0,37.73,-122.18,79700.0
2.455,42.0,4074.0,874.0,2736.0,780.0,37.73,-122.18,82400.0
2.4028,41.0,1613.0,445.0,1481.0,414.0,37.74,-122.17,97700.0
2.15,47.0,463.0,134.0,327.0,137.0,37.74,-122.17,97200.0
2.4776,43.0,818.0,193.0,494.0,179.0,37.74,-122.17,101600.0
2.1587,43.0,1473.0,371.0,1231.0,341.0,37.73,-122.17,86500.0
1.8438,35.0,504.0,126.0,323.0,109.0,37.74,-122.18,90500.0
3.0298,46.0,1026.0,226.0,749.0,225.0,37.74,-122.17,107600.0
2.25,46.0,769.0,183.0,693.0,178.0,37.74,-122.17,84200.0
2.2467,46.0,2103.0,391.0,1339.0,354.0,37.74,-122.18,88900.0
4.0469,45.0,330.0,76.0,282.0,80.0,37.75,-122.18,80700.0
1.325,46.0,941.0,218.0,621.0,195.0,37.75,-122.18,87100.0
1.6196,38.0,992.0,279.0,732.0,259.0,37.75,-122.17,85100.0
2.1731,45.0,990.0,261.0,901.0,260.0,37.75,-122.18,82000.0
1.9167,36.0,1126.0,263.0,482.0,150.0,37.75,-122.19,82800.0
2.069,43.0,1036.0,233.0,652.0,213.0,37.75,-122.18,84600.0
1.712,36.0,1047.0,214.0,651.0,166.0,37.75,-122.18,82100.0
2.5625,33.0,1280.0,307.0,999.0,286.0,37.76,-122.17,89300.0
1.9821,43.0,1587.0,320.0,907.0,306.0,37.75,-122.17,98300.0
2.5043,41.0,1257.0,271.0,828.0,230.0,37.75,-122.17,92300.0
